Acc_Species_Name,TDWG_Level2,TDWG_Level2_Names,Source
Ambrosia artemisiifolia L.,83,Western South America,GRIN
Ambrosia artemisiifolia L.,85,Southern South America,GRIN
Amphilophium buccinatorium (DC.) L.G.Lohmann,79,Mexico,GRIN
Anacardium occidentale L.,82,Northern South America,GRIN
Anacardium occidentale L.,84,Brazil,GRIN
Anacardium occidentale L.,83,Western South America,GRIN
Anacyclus australis Sieber,21,Macaronesia,GRIN
Anacyclus australis Sieber,50,Australia,GRIN
Anacyclus australis Sieber,51,New Zealand,GRIN
Anacyclus australis Sieber,10,Northern Europe,GRIN
Anacyclus australis Sieber,12,Southwestern Europe,GRIN
Andropogon hallii Hack.,71,Western Canada,GRIN
Andropogon hallii Hack.,74,North-Central U.S.A.,GRIN
Andropogon hallii Hack.,73,Northwestern U.S.A.,GRIN
Andropogon hallii Hack.,77,South-Central U.S.A.,GRIN
Andropogon hallii Hack.,76,Southwestern U.S.A.,GRIN
Andropogon hallii Hack.,79,Mexico,GRIN
Anemone hupehensis (É.Lemoine) É.Lemoine,36,China,GRIN
Anemone hupehensis (É.Lemoine) É.Lemoine,38,Eastern Asia,GRIN
Angophora subvelutina F.Muell.,50,Australia,GRIN
Anigozanthos flavidus DC.,50,Australia,GRIN
Annona glabra L.,23,West-Central Tropical Africa,GRIN
Annona glabra L.,22,West Tropical Africa,GRIN
Annona glabra L.,78,Southeastern U.S.A.,GRIN
Annona glabra L.,79,Mexico,GRIN
Annona glabra L.,81,Caribbean,GRIN
Annona glabra L.,80,Central America,GRIN
Annona glabra L.,82,Northern South America,GRIN
Annona glabra L.,84,Brazil,GRIN
Annona glabra L.,83,Western South America,GRIN
Anoda cristata (L.) Schltdl.,77,South-Central U.S.A.,GRIN
Anoda cristata (L.) Schltdl.,76,Southwestern U.S.A.,GRIN
Anoda cristata (L.) Schltdl.,79,Mexico,GRIN
Anoda cristata (L.) Schltdl.,80,Central America,GRIN
Anoda cristata (L.) Schltdl.,81,Caribbean,GRIN
Anoda cristata (L.) Schltdl.,82,Northern South America,GRIN
Anoda cristata (L.) Schltdl.,83,Western South America,GRIN
Anoda cristata (L.) Schltdl.,84,Brazil,GRIN
Anoda cristata (L.) Schltdl.,85,Southern South America,GRIN
Anredera baselloides (Kunth) Baill.,83,Western South America,GRIN
Anredera cordifolia (Ten.) Steenis,84,Brazil,GRIN
Anredera cordifolia (Ten.) Steenis,83,Western South America,GRIN
Anredera cordifolia (Ten.) Steenis,85,Southern South America,GRIN
Anthemis cotula L.,20,Northern Africa,GRIN
Anthemis cotula L.,35,Arabian Peninsula,GRIN
Anthemis cotula L.,34,Western Asia,GRIN
Anthemis cotula L.,33,Caucasus,GRIN
Anthemis cotula L.,40,Indian Subcontinent,GRIN
Anthemis cotula L.,10,Northern Europe,GRIN
Anthemis cotula L.,11,Middle Europe,GRIN
Anthemis cotula L.,14,Eastern Europe,GRIN
Anthemis cotula L.,13,Southeastern Europe,GRIN
Anthemis cotula L.,12,Southwestern Europe,GRIN
Anthoxanthum odoratum L.,21,Macaronesia,GRIN
Anthoxanthum odoratum L.,20,Northern Africa,GRIN
Anthoxanthum odoratum L.,34,Western Asia,GRIN
Anthoxanthum odoratum L.,33,Caucasus,GRIN
Anthoxanthum odoratum L.,30,Siberia,GRIN
Anthoxanthum odoratum L.,32,Middle Asia,GRIN
Anthoxanthum odoratum L.,37,Mongolia,GRIN
Anthoxanthum odoratum L.,36,China,GRIN
Anthoxanthum odoratum L.,38,Eastern Asia,GRIN
Anthoxanthum odoratum L.,10,Northern Europe,GRIN
Anthoxanthum odoratum L.,11,Middle Europe,GRIN
Anthoxanthum odoratum L.,14,Eastern Europe,GRIN
Anthoxanthum odoratum L.,12,Southwestern Europe,GRIN
Anthoxanthum odoratum L.,13,Southeastern Europe,GRIN
Anthurium andraeanum Linden ex André,83,Western South America,GRIN
Antigonon leptopus Hook. & Arn.,79,Mexico,GRIN
Antigonon leptopus Hook. & Arn.,80,Central America,GRIN
Antirrhinum majus L.,20,Northern Africa,GRIN
Antirrhinum majus L.,34,Western Asia,GRIN
Antirrhinum majus L.,12,Southwestern Europe,GRIN
Antirrhinum majus L.,13,Southeastern Europe,GRIN
Aphelandra aurantiaca (Scheidw.) Lindl.,79,Mexico,GRIN
Aphelandra aurantiaca (Scheidw.) Lindl.,80,Central America,GRIN
Aphelandra aurantiaca (Scheidw.) Lindl.,82,Northern South America,GRIN
Aphelandra aurantiaca (Scheidw.) Lindl.,84,Brazil,GRIN
Aphelandra aurantiaca (Scheidw.) Lindl.,83,Western South America,GRIN
Aphelandra scabra (Vahl) Sm.,79,Mexico,GRIN
Aphelandra scabra (Vahl) Sm.,80,Central America,GRIN
Aphelandra scabra (Vahl) Sm.,82,Northern South America,GRIN
Aphelandra scabra (Vahl) Sm.,83,Western South America,GRIN
Apium graveolens L.,21,Macaronesia,GRIN
Apium graveolens L.,20,Northern Africa,GRIN
Apium graveolens L.,35,Arabian Peninsula,GRIN
Apium graveolens L.,34,Western Asia,GRIN
Apium graveolens L.,33,Caucasus,GRIN
Apium graveolens L.,32,Middle Asia,GRIN
Apium graveolens L.,10,Northern Europe,GRIN
Apium graveolens L.,11,Middle Europe,GRIN
Apium graveolens L.,12,Southwestern Europe,GRIN
Apium graveolens L.,13,Southeastern Europe,GRIN
Aponogeton abyssinicus Hochst. ex A.Rich.,24,Northeast Tropical Africa,GRIN
Aponogeton abyssinicus Hochst. ex A.Rich.,25,East Tropical Africa,GRIN
Aponogeton abyssinicus Hochst. ex A.Rich.,23,West-Central Tropical Africa,GRIN
Aponogeton abyssinicus Hochst. ex A.Rich.,26,South Tropical Africa,GRIN
Aponogeton distachyos L.f.,27,Southern Africa,GRIN
Aquilegia vulgaris L.,20,Northern Africa,GRIN
Aquilegia vulgaris L.,10,Northern Europe,GRIN
Aquilegia vulgaris L.,11,Middle Europe,GRIN
Aquilegia vulgaris L.,12,Southwestern Europe,GRIN
Aquilegia vulgaris L.,13,Southeastern Europe,GRIN
Aquilegia vulgaris L.,14,Eastern Europe,GRIN
Arachis glabrata Benth.,84,Brazil,GRIN
Arachis glabrata Benth.,85,Southern South America,GRIN
Arachis pintoi Krapov. & W.C.Greg.,84,Brazil,GRIN
Araucaria heterophylla (Salisb.) Franco,50,Australia,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,20,Northern Africa,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,34,Western Asia,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,33,Caucasus,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,14,Eastern Europe,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,12,Southwestern Europe,GRIN
Arceuthobium oxycedri (DC.) M.Bieb.,13,Southeastern Europe,GRIN
Archontophoenix cunninghamiana (H.Wendl.) H.Wendl. & Drude,50,Australia,GRIN
Arctium lappa L.,34,Western Asia,GRIN
Arctium lappa L.,33,Caucasus,GRIN
Arctium lappa L.,36,China,GRIN
Arctium lappa L.,40,Indian Subcontinent,GRIN
Arctium lappa L.,10,Northern Europe,GRIN
Arctium lappa L.,11,Middle Europe,GRIN
Arctium lappa L.,12,Southwestern Europe,GRIN
Arctium lappa L.,13,Southeastern Europe,GRIN
Arctium lappa L.,14,Eastern Europe,GRIN
Ardisia crenata Sims,36,China,GRIN
Ardisia crenata Sims,38,Eastern Asia,GRIN
Ardisia crenata Sims,40,Indian Subcontinent,GRIN
Ardisia crenata Sims,41,Indo-China,GRIN
Ardisia crenata Sims,42,Malesia,GRIN
Areca catechu L.,42,Malesia,GRIN
Arenaria serpyllifolia L.,20,Northern Africa,GRIN
Arenaria serpyllifolia L.,24,Northeast Tropical Africa,GRIN
Arenaria serpyllifolia L.,34,Western Asia,GRIN
Arenaria serpyllifolia L.,33,Caucasus,GRIN
Arenaria serpyllifolia L.,30,Siberia,GRIN
Arenaria serpyllifolia L.,32,Middle Asia,GRIN
Arenaria serpyllifolia L.,36,China,GRIN
Arenaria serpyllifolia L.,38,Eastern Asia,GRIN
Arenaria serpyllifolia L.,40,Indian Subcontinent,GRIN
Arenaria serpyllifolia L.,42,Malesia,GRIN
Arenaria serpyllifolia L.,10,Northern Europe,GRIN
Arenaria serpyllifolia L.,11,Middle Europe,GRIN
Arenaria serpyllifolia L.,14,Eastern Europe,GRIN
Arenaria serpyllifolia L.,12,Southwestern Europe,GRIN
Arenaria serpyllifolia L.,13,Southeastern Europe,GRIN
Arenga obtusifolia Mart.,42,Malesia,GRIN
Argemone mexicana L.,75,Northeastern U.S.A.,GRIN
Argemone mexicana L.,81,Caribbean,GRIN
Argemone mexicana L.,80,Central America,GRIN
Argemone mexicana L.,82,Northern South America,GRIN
Argemone mexicana L.,83,Western South America,GRIN
Argemone mexicana L.,79,Mexico,GRIN
Argemone ochroleuca Sweet,79,Mexico,GRIN
Argemone subfusiformis Ownbey,83,Western South America,GRIN
Argemone subfusiformis Ownbey,85,Southern South America,GRIN
Aristea ecklonii Baker,25,East Tropical Africa,GRIN
Aristea ecklonii Baker,23,West-Central Tropical Africa,GRIN
Aristea ecklonii Baker,26,South Tropical Africa,GRIN
Aristea ecklonii Baker,27,Southern Africa,GRIN
"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.",14,Eastern Europe,GRIN
Artemisia dracunculus L.,34,Western Asia,GRIN
Artemisia dracunculus L.,30,Siberia,GRIN
Artemisia dracunculus L.,32,Middle Asia,GRIN
Artemisia dracunculus L.,37,Mongolia,GRIN
Artemisia dracunculus L.,36,China,GRIN
Artemisia dracunculus L.,40,Indian Subcontinent,GRIN
Artemisia dracunculus L.,14,Eastern Europe,GRIN
Artemisia dracunculus L.,70,Subarctic America,GRIN
Artemisia dracunculus L.,71,Western Canada,GRIN
Artemisia dracunculus L.,74,North-Central U.S.A.,GRIN
Artemisia dracunculus L.,73,Northwestern U.S.A.,GRIN
Artemisia dracunculus L.,77,South-Central U.S.A.,GRIN
Artemisia dracunculus L.,76,Southwestern U.S.A.,GRIN
Artemisia dracunculus L.,79,Mexico,GRIN
Arundo donax L.,35,Arabian Peninsula,GRIN
Arundo donax L.,34,Western Asia,GRIN
Arundo donax L.,32,Middle Asia,GRIN
Arundo donax L.,36,China,GRIN
Arundo donax L.,38,Eastern Asia,GRIN
Arundo donax L.,40,Indian Subcontinent,GRIN
Arundo donax L.,41,Indo-China,GRIN
Arundo donax L.,42,Malesia,GRIN
Arundo donax L.,14,Eastern Europe,GRIN
Asclepias curassavica L.,79,Mexico,GRIN
Asclepias curassavica L.,81,Caribbean,GRIN
Asclepias curassavica L.,80,Central America,GRIN
Asclepias curassavica L.,82,Northern South America,GRIN
Asclepias curassavica L.,84,Brazil,GRIN
Asclepias curassavica L.,83,Western South America,GRIN
Asclepias curassavica L.,85,Southern South America,GRIN
Asparagus africanus Lam.,20,Northern Africa,GRIN
Asparagus africanus Lam.,24,Northeast Tropical Africa,GRIN
Asparagus africanus Lam.,25,East Tropical Africa,GRIN
Asparagus africanus Lam.,22,West Tropical Africa,GRIN
Asparagus africanus Lam.,26,South Tropical Africa,GRIN
Asparagus africanus Lam.,27,Southern Africa,GRIN
Asparagus africanus Lam.,35,Arabian Peninsula,GRIN
Asparagus densiflorus (Kunth) Jessop,27,Southern Africa,GRIN
Asparagus officinalis L.,20,Northern Africa,GRIN
Asparagus officinalis L.,34,Western Asia,GRIN
Asparagus officinalis L.,33,Caucasus,GRIN
Asparagus officinalis L.,30,Siberia,GRIN
Asparagus officinalis L.,32,Middle Asia,GRIN
Asparagus officinalis L.,37,Mongolia,GRIN
Asparagus officinalis L.,36,China,GRIN
Asparagus officinalis L.,10,Northern Europe,GRIN
Asparagus officinalis L.,11,Middle Europe,GRIN
Asparagus officinalis L.,14,Eastern Europe,GRIN
Asparagus officinalis L.,12,Southwestern Europe,GRIN
Asparagus officinalis L.,13,Southeastern Europe,GRIN
Asphodelus tenuifolius Cav.,21,Macaronesia,GRIN
Asphodelus tenuifolius Cav.,20,Northern Africa,GRIN
Asphodelus tenuifolius Cav.,24,Northeast Tropical Africa,GRIN
Asphodelus tenuifolius Cav.,35,Arabian Peninsula,GRIN
Asphodelus tenuifolius Cav.,34,Western Asia,GRIN
Asphodelus tenuifolius Cav.,40,Indian Subcontinent,GRIN
Aster amellus L.,34,Western Asia,GRIN
Aster amellus L.,33,Caucasus,GRIN
Aster amellus L.,30,Siberia,GRIN
Aster amellus L.,32,Middle Asia,GRIN
Aster amellus L.,11,Middle Europe,GRIN
Aster amellus L.,14,Eastern Europe,GRIN
Aster amellus L.,12,Southwestern Europe,GRIN
Aster amellus L.,13,Southeastern Europe,GRIN
Atriplex vesicaria Heward ex Benth.,50,Australia,GRIN
Attalea speciosa Mart.,82,Northern South America,GRIN
Attalea speciosa Mart.,84,Brazil,GRIN
Attalea speciosa Mart.,83,Western South America,GRIN
Avena sterilis L.,21,Macaronesia,GRIN
Avena sterilis L.,20,Northern Africa,GRIN
Avena sterilis L.,24,Northeast Tropical Africa,GRIN
Avena sterilis L.,35,Arabian Peninsula,GRIN
Avena sterilis L.,34,Western Asia,GRIN
Avena sterilis L.,33,Caucasus,GRIN
Avena sterilis L.,32,Middle Asia,GRIN
Avena sterilis L.,40,Indian Subcontinent,GRIN
Avena sterilis L.,11,Middle Europe,GRIN
Avena sterilis L.,12,Southwestern Europe,GRIN
Avena sterilis L.,13,Southeastern Europe,GRIN
Avena sterilis L.,14,Eastern Europe,GRIN
Axonopus compressus (Sw.) P.Beauv.,78,Southeastern U.S.A.,GRIN
Axonopus compressus (Sw.) P.Beauv.,77,South-Central U.S.A.,GRIN
Axonopus compressus (Sw.) P.Beauv.,81,Caribbean,GRIN
Axonopus compressus (Sw.) P.Beauv.,80,Central America,GRIN
Axonopus compressus (Sw.) P.Beauv.,82,Northern South America,GRIN
Axonopus compressus (Sw.) P.Beauv.,84,Brazil,GRIN
Axonopus compressus (Sw.) P.Beauv.,83,Western South America,GRIN
Axonopus compressus (Sw.) P.Beauv.,85,Southern South America,GRIN
Axonopus compressus (Sw.) P.Beauv.,79,Mexico,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,74,North-Central U.S.A.,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,78,Southeastern U.S.A.,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,77,South-Central U.S.A.,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,79,Mexico,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,80,Central America,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,81,Caribbean,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,82,Northern South America,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,83,Western South America,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,84,Brazil,GRIN
Axonopus fissifolius (Raddi) Kuhlm.,85,Southern South America,GRIN
Ayapana triplinervis (Vahl) R.M.King & H.Rob.,84,Brazil,GRIN
Ayapana triplinervis (Vahl) R.M.King & H.Rob.,83,Western South America,GRIN
Azadirachta indica A.Juss.,40,Indian Subcontinent,GRIN
Azadirachta indica A.Juss.,41,Indo-China,GRIN
Azolla filiculoides Lam.,71,Western Canada,GRIN
Azolla filiculoides Lam.,73,Northwestern U.S.A.,GRIN
Azolla filiculoides Lam.,76,Southwestern U.S.A.,GRIN
Azolla filiculoides Lam.,79,Mexico,GRIN
Azolla filiculoides Lam.,63,North-Central Pacific,GRIN
Azolla filiculoides Lam.,80,Central America,GRIN
Azolla filiculoides Lam.,82,Northern South America,GRIN
Azolla filiculoides Lam.,83,Western South America,GRIN
Azolla filiculoides Lam.,84,Brazil,GRIN
Azolla filiculoides Lam.,85,Southern South America,GRIN
Babiana stricta (Aiton) Ker Gawl.,27,Southern Africa,GRIN
Bacopa monnieri (L.) Wettst.,24,Northeast Tropical Africa,GRIN
Bacopa monnieri (L.) Wettst.,22,West Tropical Africa,GRIN
Bacopa monnieri (L.) Wettst.,26,South Tropical Africa,GRIN
Bacopa monnieri (L.) Wettst.,27,Southern Africa,GRIN
Bacopa monnieri (L.) Wettst.,29,Western Indian Ocean,GRIN
Bacopa monnieri (L.) Wettst.,36,China,GRIN
Bacopa monnieri (L.) Wettst.,38,Eastern Asia,GRIN
Bacopa monnieri (L.) Wettst.,40,Indian Subcontinent,GRIN
Bacopa monnieri (L.) Wettst.,41,Indo-China,GRIN
Bacopa monnieri (L.) Wettst.,42,Malesia,GRIN
Bacopa monnieri (L.) Wettst.,50,Australia,GRIN
Bacopa monnieri (L.) Wettst.,78,Southeastern U.S.A.,GRIN
Bacopa monnieri (L.) Wettst.,77,South-Central U.S.A.,GRIN
Bacopa monnieri (L.) Wettst.,81,Caribbean,GRIN
Bacopa monnieri (L.) Wettst.,80,Central America,GRIN
Bacopa monnieri (L.) Wettst.,82,Northern South America,GRIN
Bacopa monnieri (L.) Wettst.,84,Brazil,GRIN
Bacopa monnieri (L.) Wettst.,83,Western South America,GRIN
Bacopa monnieri (L.) Wettst.,85,Southern South America,GRIN
Bacopa monnieri (L.) Wettst.,79,Mexico,GRIN
Bambusa vulgaris Schrad.,36,China,GRIN
Banksia marginata Cav.,50,Australia,GRIN
Barbarea intermedia Boreau,20,Northern Africa,GRIN
Barbarea intermedia Boreau,11,Middle Europe,GRIN
Barbarea intermedia Boreau,12,Southwestern Europe,GRIN
Barbarea intermedia Boreau,13,Southeastern Europe,GRIN
Barbarea verna (Mill.) Asch.,34,Western Asia,GRIN
Barbarea verna (Mill.) Asch.,12,Southwestern Europe,GRIN
Barbarea verna (Mill.) Asch.,13,Southeastern Europe,GRIN
Barleria cristata L.,36,China,GRIN
Barleria cristata L.,40,Indian Subcontinent,GRIN
Barleria cristata L.,41,Indo-China,GRIN
Bartlettina sordida (Less.) R.M.King & H.Rob.,79,Mexico,GRIN
Bartlettina sordida (Less.) R.M.King & H.Rob.,80,Central America,GRIN
Bauhinia purpurea L.,40,Indian Subcontinent,GRIN
Bauhinia purpurea L.,41,Indo-China,GRIN
Bauhinia rufescens Lam.,24,Northeast Tropical Africa,GRIN
Bauhinia rufescens Lam.,23,West-Central Tropical Africa,GRIN
Bauhinia rufescens Lam.,22,West Tropical Africa,GRIN
Beaucarnea recurvata Lem.,79,Mexico,GRIN
Begonia cucullata Willd.,84,Brazil,GRIN
Begonia cucullata Willd.,85,Southern South America,GRIN
Begonia hirtella Link,81,Caribbean,GRIN
Begonia hirtella Link,84,Brazil,GRIN
Begonia hirtella Link,83,Western South America,GRIN
Bellis perennis L.,20,Northern Africa,GRIN
Bellis perennis L.,34,Western Asia,GRIN
Bellis perennis L.,33,Caucasus,GRIN
Bellis perennis L.,10,Northern Europe,GRIN
Bellis perennis L.,11,Middle Europe,GRIN
Bellis perennis L.,14,Eastern Europe,GRIN
Bellis perennis L.,12,Southwestern Europe,GRIN
Bellis perennis L.,13,Southeastern Europe,GRIN
Bidens aristosa (Michx.) Britton,75,Northeastern U.S.A.,GRIN
Bidens aristosa (Michx.) Britton,74,North-Central U.S.A.,GRIN
Bidens aristosa (Michx.) Britton,78,Southeastern U.S.A.,GRIN
Bidens aristosa (Michx.) Britton,77,South-Central U.S.A.,GRIN
Bidens biternata (Lour.) Merr. & Sherff,20,Northern Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,24,Northeast Tropical Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,25,East Tropical Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,23,West-Central Tropical Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,22,West Tropical Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,26,South Tropical Africa,GRIN
Bidens biternata (Lour.) Merr. & Sherff,35,Arabian Peninsula,GRIN
Bidens biternata (Lour.) Merr. & Sherff,36,China,GRIN
Bidens biternata (Lour.) Merr. & Sherff,38,Eastern Asia,GRIN
Bidens biternata (Lour.) Merr. & Sherff,42,Malesia,GRIN
Bidens biternata (Lour.) Merr. & Sherff,43,Papuasia,GRIN
Bidens biternata (Lour.) Merr. & Sherff,60,Southwestern Pacific,GRIN
Bidens cernua L.,34,Western Asia,GRIN
Bidens cernua L.,33,Caucasus,GRIN
Bidens cernua L.,30,Siberia,GRIN
Bidens cernua L.,32,Middle Asia,GRIN
Bidens cernua L.,37,Mongolia,GRIN
Bidens cernua L.,31,Russian Far East ,GRIN
Bidens cernua L.,36,China,GRIN
Bidens cernua L.,38,Eastern Asia,GRIN
Bidens cernua L.,10,Northern Europe,GRIN
Bidens cernua L.,11,Middle Europe,GRIN
Bidens cernua L.,12,Southwestern Europe,GRIN
Bidens cernua L.,13,Southeastern Europe,GRIN
Bidens cernua L.,14,Eastern Europe,GRIN
Bidens cernua L.,70,Subarctic America,GRIN
Bidens cernua L.,71,Western Canada,GRIN
Bidens cernua L.,72,Eastern Canada,GRIN
Bidens cernua L.,75,Northeastern U.S.A.,GRIN
Bidens cernua L.,74,North-Central U.S.A.,GRIN
Bidens cernua L.,73,Northwestern U.S.A.,GRIN
Bidens cernua L.,78,Southeastern U.S.A.,GRIN
Bidens cernua L.,77,South-Central U.S.A.,GRIN
Bidens cernua L.,76,Southwestern U.S.A.,GRIN
Bidens pilosa L.,76,Southwestern U.S.A.,GRIN
Bidens pilosa L.,79,Mexico,GRIN
Bidens pilosa L.,81,Caribbean,GRIN
Bidens pilosa L.,80,Central America,GRIN
Bidens pilosa L.,82,Northern South America,GRIN
Bidens pilosa L.,84,Brazil,GRIN
Bidens pilosa L.,83,Western South America,GRIN
Bidens pilosa L.,85,Southern South America,GRIN
Bidens triplinervia Kunth,79,Mexico,GRIN
Bidens triplinervia Kunth,80,Central America,GRIN
Bidens triplinervia Kunth,82,Northern South America,GRIN
Bidens triplinervia Kunth,83,Western South America,GRIN
Bidens triplinervia Kunth,85,Southern South America,GRIN
Bignonia binata Thunb.,79,Mexico,GRIN
Bignonia binata Thunb.,80,Central America,GRIN
Bignonia binata Thunb.,82,Northern South America,GRIN
Bignonia binata Thunb.,83,Western South America,GRIN
Bignonia binata Thunb.,85,Southern South America,GRIN
Bignonia callistegioides Cham.,84,Brazil,GRIN
Bignonia callistegioides Cham.,83,Western South America,GRIN
Bignonia callistegioides Cham.,85,Southern South America,GRIN
Billardiera heterophylla (Lindl.) L.W.Cayzer & Crisp,50,Australia,GRIN
Biophytum sensitivum (L.) DC.,36,China,GRIN
Biophytum sensitivum (L.) DC.,38,Eastern Asia,GRIN
Biophytum sensitivum (L.) DC.,40,Indian Subcontinent,GRIN
Biophytum sensitivum (L.) DC.,41,Indo-China,GRIN
Biophytum sensitivum (L.) DC.,42,Malesia,GRIN
Blainvillea acmella (L.) Philipson,36,China,GRIN
Blainvillea acmella (L.) Philipson,40,Indian Subcontinent,GRIN
Blainvillea acmella (L.) Philipson,41,Indo-China,GRIN
Blainvillea acmella (L.) Philipson,42,Malesia,GRIN
Blumea lacera (Burm.f.) DC.,36,China,GRIN
Blumea lacera (Burm.f.) DC.,38,Eastern Asia,GRIN
Blumea lacera (Burm.f.) DC.,40,Indian Subcontinent,GRIN
Blumea lacera (Burm.f.) DC.,41,Indo-China,GRIN
Blumea lacera (Burm.f.) DC.,42,Malesia,GRIN
Blumea lacera (Burm.f.) DC.,43,Papuasia,GRIN
Blumea lacera (Burm.f.) DC.,50,Australia,GRIN
Boerhavia diffusa L.,20,Northern Africa,GRIN
Boerhavia diffusa L.,24,Northeast Tropical Africa,GRIN
Boerhavia diffusa L.,25,East Tropical Africa,GRIN
Boerhavia diffusa L.,23,West-Central Tropical Africa,GRIN
Boerhavia diffusa L.,22,West Tropical Africa,GRIN
Boerhavia diffusa L.,26,South Tropical Africa,GRIN
Boerhavia diffusa L.,27,Southern Africa,GRIN
